Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Jordan Romano (39001769),Jordan Romano,39001769,P,4000,MIL@PHI 05/31/2025 04:05PM ET,PHI,2.04
RP,Rob Zastryzny (39001771),Rob Zastryzny,39001771,P,4000,MIL@PHI 05/31/2025 04:05PM ET,MIL,5.25
RP,Nick Mears (39001778),Nick Mears,39001778,P,4000,MIL@PHI 05/31/2025 04:05PM ET,MIL,2.56
RP,Abner Uribe (39001783),Abner Uribe,39001783,P,4000,MIL@PHI 05/31/2025 04:05PM ET,MIL,3.98
RP,Craig Yoho (39001786),Craig Yoho,39001786,P,4000,MIL@PHI 05/31/2025 04:05PM ET,MIL,0.07
RP,Daniel Robert (39001787),Daniel Robert,39001787,P,4000,MIL@PHI 05/31/2025 04:05PM ET,PHI,0.55
SS,Jeremy Pena (39001009),Jeremy Pena,39001009,SS,4000,TB@HOU 05/31/2025 04:10PM ET,HOU,8.21
SP,Joe Rock (39001566),Joe Rock,39001566,P,4000,TB@HOU 05/31/2025 04:10PM ET,TB,0
RP,Jake Brentz (39001570),Jake Brentz,39001570,P,4000,TB@HOU 05/31/2025 04:10PM ET,TB,0
RP,Nate Lavender (39001575),Nate Lavender,39001575,P,4000,TB@HOU 05/31/2025 04:10PM ET,TB,0
SP,Yoniel Curet (39001583),Yoniel Curet,39001583,P,4000,TB@HOU 05/31/2025 04:10PM ET,TB,0
RP,Garrett Cleavinger (39001605),Garrett Cleavinger,39001605,P,4000,TB@HOU 05/31/2025 04:10PM ET,TB,3.45
RP,Kaleb Ort (39001608),Kaleb Ort,39001608,P,4000,TB@HOU 05/31/2025 04:10PM ET,HOU,2.94
RP,Bryan King (39001609),Bryan King,39001609,P,4000,TB@HOU 05/31/2025 04:10PM ET,HOU,3.22
RP,Cole Sulser (39001610),Cole Sulser,39001610,P,4000,TB@HOU 05/31/2025 04:10PM ET,TB,3.13
RP,Nick Hernandez (39001611),Nick Hernandez,39001611,P,4000,TB@HOU 05/31/2025 04:10PM ET,HOU,0
RP,Logan VanWey (39001615),Logan VanWey,39001615,P,4000,TB@HOU 05/31/2025 04:10PM ET,HOU,0.87
RP,Mason Montgomery (39001617),Mason Montgomery,39001617,P,4000,TB@HOU 05/31/2025 04:10PM ET,TB,2.16
RP,Pete Fairbanks (39001625),Pete Fairbanks,39001625,P,4000,TB@HOU 05/31/2025 04:10PM ET,TB,3.45
RP,Steven Okert (39001626),Steven Okert,39001626,P,4000,TB@HOU 05/31/2025 04:10PM ET,HOU,4.64
RP,Bryan Abreu (39001629),Bryan Abreu,39001629,P,4000,TB@HOU 05/31/2025 04:10PM ET,HOU,3.72
RP,Bennett Sousa (39001654),Bennett Sousa,39001654,P,4000,TB@HOU 05/31/2025 04:10PM ET,HOU,4.43
RP,Eric Orze (39001672),Eric Orze,39001672,P,4000,TB@HOU 05/31/2025 04:10PM ET,TB,3.84
SP,Connor Seabold (39001694),Connor Seabold,39001694,P,4000,TB@HOU 05/31/2025 04:10PM ET,TB,3.02
RP,Manuel Rodriguez (39001707),Manuel Rodriguez,39001707,P,4000,TB@HOU 05/31/2025 04:10PM ET,TB,2.80
RP,Edwin Uceta (39001735),Edwin Uceta,39001735,P,4000,TB@HOU 05/31/2025 04:10PM ET,TB,2.30
RP,Josh Hader (39001745),Josh Hader,39001745,P,4000,TB@HOU 05/31/2025 04:10PM ET,HOU,4.91
RP,Kevin Kelly (39001747),Kevin Kelly,39001747,P,4000,TB@HOU 05/31/2025 04:10PM ET,TB,1.91
RP,Hunter Bigge (39001752),Hunter Bigge,39001752,P,4000,TB@HOU 05/31/2025 04:10PM ET,TB,3.04
RP,Luis Contreras (39001761),Luis Contreras,39001761,P,4000,TB@HOU 05/31/2025 04:10PM ET,HOU,1.72
RP,Tayler Scott (39001763),Tayler Scott,39001763,P,4000,TB@HOU 05/31/2025 04:10PM ET,HOU,2.12
RP,Nick Robertson (39001773),Nick Robertson,39001773,P,4000,TB@HOU 05/31/2025 04:10PM ET,HOU,0
OF,Javier Baez (39001011),Javier Baez,39001011,OF,4000,DET@KC 05/31/2025 04:10PM ET,DET,6.79
3B/OF,Matt Vierling (39001216),Matt Vierling,39001216,3B/OF,4000,DET@KC 05/31/2025 04:10PM ET,DET,2.5
SP,Luinder Avila (39001576),Luinder Avila,39001576,P,4000,DET@KC 05/31/2025 04:10PM ET,KC,0
RP,Tyler Mattison (39001577),Tyler Mattison,39001577,P,4000,DET@KC 05/31/2025 04:10PM ET,DET,0
RP,Andrew Hoffmann (39001582),Andrew Hoffmann,39001582,P,4000,DET@KC 05/31/2025 04:10PM ET,KC,6.7
RP,Eric Cerantola (39001585),Eric Cerantola,39001585,P,4000,DET@KC 05/31/2025 04:10PM ET,KC,0
RP,Tyler Holton (39001599),Tyler Holton,39001599,P,4000,DET@KC 05/31/2025 04:10PM ET,DET,3.03
RP,Bailey Horn (39001623),Bailey Horn,39001623,P,4000,DET@KC 05/31/2025 04:10PM ET,DET,6.4
RP,Chase Lee (39001624),Chase Lee,39001624,P,4000,DET@KC 05/31/2025 04:10PM ET,DET,4.71
RP,Sean Guenther (39001638),Sean Guenther,39001638,P,4000,DET@KC 05/31/2025 04:10PM ET,DET,2.03
RP,Evan Sisk (39001642),Evan Sisk,39001642,P,4000,DET@KC 05/31/2025 04:10PM ET,KC,5.2
RP,Taylor Clarke (39001655),Taylor Clarke,39001655,P,4000,DET@KC 05/31/2025 04:10PM ET,KC,4.89
RP,Tommy Kahnle (39001661),Tommy Kahnle,39001661,P,4000,DET@KC 05/31/2025 04:10PM ET,DET,3.54
RP,Tyler Owens (39001670),Tyler Owens,39001670,P,4000,DET@KC 05/31/2025 04:10PM ET,DET,2.95
RP,Brenan Hanifee (39001679),Brenan Hanifee,39001679,P,4000,DET@KC 05/31/2025 04:10PM ET,DET,2.63
RP,Carlos Estevez (39001682),Carlos Estevez,39001682,P,4000,DET@KC 05/31/2025 04:10PM ET,KC,3.56
RP,Hunter Harvey (39001699),Hunter Harvey,39001699,P,4000,DET@KC 05/31/2025 04:10PM ET,KC,4.23
RP,John Schreiber (39001719),John Schreiber,39001719,P,4000,DET@KC 05/31/2025 04:10PM ET,KC,2.52
RP,Jason Foley (39001726),Jason Foley,39001726,P,4000,DET@KC 05/31/2025 04:10PM ET,DET,0
RP,Will Vest (39001727),Will Vest,39001727,P,4000,DET@KC 05/31/2025 04:10PM ET,DET,4.21
RP,Steven Cruz (39001733),Steven Cruz,39001733,P,4000,DET@KC 05/31/2025 04:10PM ET,KC,2.76
RP,Lucas Erceg (39001760),Lucas Erceg,39001760,P,4000,DET@KC 05/31/2025 04:10PM ET,KC,2.91
RP,Alex Lange (39001781),Alex Lange,39001781,P,4000,DET@KC 05/31/2025 04:10PM ET,DET,0
RP,Beau Brieske (39001790),Beau Brieske,39001790,P,4000,DET@KC 05/31/2025 04:10PM ET,DET,2.18
SP,Carson Seymour (39001589),Carson Seymour,39001589,P,4000,SF@MIA 05/31/2025 04:10PM ET,SF,0
RP,George Soriano (39001627),George Soriano,39001627,P,4000,SF@MIA 05/31/2025 04:10PM ET,MIA,2.62
RP,Luarbert Arias (39001658),Luarbert Arias,39001658,P,4000,SF@MIA 05/31/2025 04:10PM ET,MIA,0.63
RP,Randy Rodriguez (39001665),Randy Rodriguez,39001665,P,4000,SF@MIA 05/31/2025 04:10PM ET,SF,5.45
RP,Cade Gibson (39001681),Cade Gibson,39001681,P,4000,SF@MIA 05/31/2025 04:10PM ET,MIA,4.09
RP,Ronny Henriquez (39001689),Ronny Henriquez,39001689,P,4000,SF@MIA 05/31/2025 04:10PM ET,MIA,4.75
RP,Sean Hjelle (39001702),Sean Hjelle,39001702,P,4000,SF@MIA 05/31/2025 04:10PM ET,SF,0
RP,Lake Bachar (39001703),Lake Bachar,39001703,P,4000,SF@MIA 05/31/2025 04:10PM ET,MIA,3.59
RP,Erik Miller (39001713),Erik Miller,39001713,P,4000,SF@MIA 05/31/2025 04:10PM ET,SF,2.43
RP,Tyler Rogers (39001717),Tyler Rogers,39001717,P,4000,SF@MIA 05/31/2025 04:10PM ET,SF,3.54
RP,Jesus Tinoco (39001720),Jesus Tinoco,39001720,P,4000,SF@MIA 05/31/2025 04:10PM ET,MIA,1.7
RP,Ryan Walker (39001725),Ryan Walker,39001725,P,4000,SF@MIA 05/31/2025 04:10PM ET,SF,2.08
RP,Andrew Nardi (39001728),Andrew Nardi,39001728,P,4000,SF@MIA 05/31/2025 04:10PM ET,MIA,0
RP,Trevor McDonald (39001734),Trevor McDonald,39001734,P,4000,SF@MIA 05/31/2025 04:10PM ET,SF,0
RP,Camilo Doval (39001748),Camilo Doval,39001748,P,4000,SF@MIA 05/31/2025 04:10PM ET,SF,3.62
RP,Declan Cronin (39001775),Declan Cronin,39001775,P,4000,SF@MIA 05/31/2025 04:10PM ET,MIA,0
RP,Anthony Bender (39001776),Anthony Bender,39001776,P,4000,SF@MIA 05/31/2025 04:10PM ET,MIA,2.93
OF,Adolis Garcia (39001017),Adolis Garcia,39001017,OF,3900,STL@TEX 05/31/2025 04:05PM ET,TEX,5.95
1B,Jake Burger (39001019),Jake Burger,39001019,1B,3900,STL@TEX 05/31/2025 04:05PM ET,TEX,5.74
OF,Jordan Beck (39001018),Jordan Beck,39001018,OF,3900,COL@NYM 05/31/2025 04:10PM ET,COL,8.02
SS,Willy Adames (39001016),Willy Adames,39001016,SS,3900,SF@MIA 05/31/2025 04:10PM ET,SF,6.54
OF,Rob Refsnyder (39001025),Rob Refsnyder,39001025,OF,3800,BOS@ATL 05/31/2025 04:10PM ET,BOS,6.95
1B/OF,Alec Burleson (39001021),Alec Burleson,39001021,1B/OF,3800,STL@TEX 05/31/2025 04:05PM ET,STL,5.53
OF,Evan Carter (39001219),Evan Carter,39001219,OF,3800,STL@TEX 05/31/2025 04:05PM ET,TEX,5.82
OF,Brandon Nimmo (39001029),Brandon Nimmo,39001029,OF,3800,COL@NYM 05/31/2025 04:10PM ET,NYM,6.55
OF,Jake Bauers (39001026),Jake Bauers,39001026,OF,3800,MIL@PHI 05/31/2025 04:05PM ET,MIL,5.33
C,J.T. Realmuto (39001028),J.T. Realmuto,39001028,C,3800,MIL@PHI 05/31/2025 04:05PM ET,PHI,6.60
OF/SS,Jose Caballero (39001023),Jose Caballero,39001023,SS/OF,3800,TB@HOU 05/31/2025 04:10PM ET,TB,7.20
C,Dillon Dingler (39001020),Dillon Dingler,39001020,C,3800,DET@KC 05/31/2025 04:10PM ET,DET,6.79
OF,Parker Meadows (39001218),Parker Meadows,39001218,OF,3800,DET@KC 05/31/2025 04:10PM ET,DET,0
3B,Connor Norby (39001027),Connor Norby,39001027,3B,3800,SF@MIA 05/31/2025 04:10PM ET,MIA,7.17
OF,Alex Verdugo (39001032),Alex Verdugo,39001032,OF,3700,BOS@ATL 05/31/2025 04:10PM ET,ATL,5.91
OF,Jurickson Profar (39001220),Jurickson Profar,39001220,OF,3700,BOS@ATL 05/31/2025 04:10PM ET,ATL,3.75
OF,Victor Scott II (39001030),Victor Scott II,39001030,OF,3700,STL@TEX 05/31/2025 04:05PM ET,STL,7.28
OF,Sal Frelick (39001037),Sal Frelick,39001037,OF,3700,MIL@PHI 05/31/2025 04:05PM ET,MIL,7.16
3B,Alec Bohm (39001038),Alec Bohm,39001038,3B,3700,MIL@PHI 05/31/2025 04:05PM ET,PHI,6.15
OF,Jake Meyers (39001033),Jake Meyers,39001033,OF,3700,TB@HOU 05/31/2025 04:10PM ET,HOU,6.30
SS,Ha-Seong Kim (39001221),Ha-Seong Kim,39001221,SS,3700,TB@HOU 05/31/2025 04:10PM ET,TB,0
3B,Zach McKinstry (39001031),Zach McKinstry,39001031,3B,3700,DET@KC 05/31/2025 04:10PM ET,DET,6.92
C,Salvador Perez (39001034),Salvador Perez,39001034,C,3700,DET@KC 05/31/2025 04:10PM ET,KC,5.54
1B/OF,Eric Wagaman (39001035),Eric Wagaman,39001035,1B/OF,3700,SF@MIA 05/31/2025 04:10PM ET,MIA,6.18
OF,Michael Harris II (39001042),Michael Harris II,39001042,OF,3600,BOS@ATL 05/31/2025 04:10PM ET,ATL,6.27
C,Carlos Narvaez (39001043),Carlos Narvaez,39001043,C,3600,BOS@ATL 05/31/2025 04:10PM ET,BOS,6.84
1B,Carlos Santana (39001044),Carlos Santana,39001044,1B,3600,LAA@CLE 05/31/2025 04:10PM ET,CLE,7.31
2B/3B,Edmundo Sosa (39001039),Edmundo Sosa,39001039,2B/3B,3600,MIL@PHI 05/31/2025 04:05PM ET,PHI,5.07
OF,Nelson Velazquez (39001222),Nelson Velazquez,39001222,OF,3600,DET@KC 05/31/2025 04:10PM ET,KC,0
OF,Jesus Sanchez (39001041),Jesus Sanchez,39001041,OF,3600,SF@MIA 05/31/2025 04:10PM ET,MIA,7.11
2B,Tyler Fitzgerald (39001045),Tyler Fitzgerald,39001045,2B,3600,SF@MIA 05/31/2025 04:10PM ET,SF,6.42
SS,Chase Meidroth (39001046),Chase Meidroth,39001046,SS,3500,CWS@BAL 05/31/2025 04:05PM ET,CWS,6.85
OF,Sam Haggerty (39001051),Sam Haggerty,39001051,OF,3500,STL@TEX 05/31/2025 04:05PM ET,TEX,6.94
2B,Daniel Schneemann (39001048),Daniel Schneemann,39001048,2B,3500,LAA@CLE 05/31/2025 04:10PM ET,CLE,5.62
1B,Nolan Schanuel (39001050),Nolan Schanuel,39001050,1B,3500,LAA@CLE 05/31/2025 04:10PM ET,LAA,6.43
3B,Ryan McMahon (39001053),Ryan McMahon,39001053,3B,3500,COL@NYM 05/31/2025 04:10PM ET,COL,6.07
OF,Max Kepler (39001052),Max Kepler,39001052,OF,3500,MIL@PHI 05/31/2025 04:05PM ET,PHI,6.04
OF,Christopher Morel (39001047),Christopher Morel,39001047,OF,3500,TB@HOU 05/31/2025 04:10PM ET,TB,4.80
C,Yainer Diaz (39001049),Yainer Diaz,39001049,C,3500,TB@HOU 05/31/2025 04:10PM ET,HOU,6.18
2B/OF,Richie Palacios (39001223),Richie Palacios,39001223,2B/OF,3500,TB@HOU 05/31/2025 04:10PM ET,TB,18
OF,Eli White (39001055),Eli White,39001055,OF,3400,BOS@ATL 05/31/2025 04:10PM ET,ATL,5.44
2B/OF,Kristian Campbell (39001060),Kristian Campbell,39001060,2B/OF,3400,BOS@ATL 05/31/2025 04:10PM ET,BOS,6.18
SS,Trevor Story (39001064),Trevor Story,39001064,SS,3400,BOS@ATL 05/31/2025 04:10PM ET,BOS,6.53
1B,Romy Gonzalez (39001226),Romy Gonzalez,39001226,1B,3400,BOS@ATL 05/31/2025 04:10PM ET,BOS,6.88
1B,Ryan Mountcastle (39001054),Ryan Mountcastle,39001054,1B,3400,CWS@BAL 05/31/2025 04:05PM ET,BAL,5.36
1B/3B,Miguel Vargas (39001057),Miguel Vargas,39001057,1B/3B,3400,CWS@BAL 05/31/2025 04:05PM ET,CWS,7.18
C,Jonah Heim (39001065),Jonah Heim,39001065,C,3400,STL@TEX 05/31/2025 04:05PM ET,TEX,5.5
OF,Jorge Soler (39001059),Jorge Soler,39001059,OF,3400,LAA@CLE 05/31/2025 04:10PM ET,LAA,6.42
OF,Lane Thomas (39001063),Lane Thomas,39001063,OF,3400,LAA@CLE 05/31/2025 04:10PM ET,CLE,2.71
3B,Anthony Rendon (39001225),Anthony Rendon,39001225,3B,3400,LAA@CLE 05/31/2025 04:10PM ET,LAA,0
SS,Ezequiel Tovar (39001066),Ezequiel Tovar,39001066,SS,3400,COL@NYM 05/31/2025 04:10PM ET,COL,6.66
C,Eric Haase (39001056),Eric Haase,39001056,C,3400,MIL@PHI 05/31/2025 04:05PM ET,MIL,4
C,Rafael Marchan (39001067),Rafael Marchan,39001067,C,3400,MIL@PHI 05/31/2025 04:05PM ET,PHI,4.31
1B,Vinnie Pasquantino (39001062),Vinnie Pasquantino,39001062,1B,3400,DET@KC 05/31/2025 04:10PM ET,KC,6.68
OF,Andrew Benintendi (39001069),Andrew Benintendi,39001069,OF,3300,CWS@BAL 05/31/2025 04:05PM ET,CWS,7.39
OF,Ramon Laureano (39001227),Ramon Laureano,39001227,OF,3300,CWS@BAL 05/31/2025 04:05PM ET,BAL,5.69
OF,Nick Gordon (39001228),Nick Gordon,39001228,OF,3300,CWS@BAL 05/31/2025 04:05PM ET,BAL,0
2B/OF,Jeff McNeil (39001070),Jeff McNeil,39001070,2B/OF,3300,COL@NYM 05/31/2025 04:10PM ET,NYM,5.67
3B,Mark Vientos (39001073),Mark Vientos,39001073,3B,3300,COL@NYM 05/31/2025 04:10PM ET,NYM,6.10
OF,Brenton Doyle (39001074),Brenton Doyle,39001074,OF,3300,COL@NYM 05/31/2025 04:10PM ET,COL,6.53
3B,Andy Ibanez (39001068),Andy Ibanez,39001068,3B,3300,DET@KC 05/31/2025 04:10PM ET,DET,3.98
2B,Jonathan India (39001072),Jonathan India,39001072,2B,3300,DET@KC 05/31/2025 04:10PM ET,KC,5.65
OF,Dane Myers (39001229),Dane Myers,39001229,OF,3300,SF@MIA 05/31/2025 04:10PM ET,MIA,6.93
OF,Derek Hill (39001230),Derek Hill,39001230,OF,3300,SF@MIA 05/31/2025 04:10PM ET,MIA,6.48
3B,Ramon Urias (39001077),Ramon Urias,39001077,3B,3200,CWS@BAL 05/31/2025 04:05PM ET,BAL,5.78
2B/3B,Nolan Gorman (39001075),Nolan Gorman,39001075,2B/3B,3200,STL@TEX 05/31/2025 04:05PM ET,STL,4.41
2B,Marcus Semien (39001083),Marcus Semien,39001083,2B,3200,STL@TEX 05/31/2025 04:05PM ET,TEX,5.02
C,Bo Naylor (39001080),Bo Naylor,39001080,C,3200,LAA@CLE 05/31/2025 04:10PM ET,CLE,5.88
2B,Luisangel Acuna (39001079),Luisangel Acuna,39001079,2B,3200,COL@NYM 05/31/2025 04:10PM ET,NYM,4.90
2B/OF,Tyler Freeman (39001081),Tyler Freeman,39001081,2B/OF,3200,COL@NYM 05/31/2025 04:10PM ET,COL,3.94
OF,Kameron Misner (39001078),Kameron Misner,39001078,OF,3200,TB@HOU 05/31/2025 04:10PM ET,TB,5.79
OF,Jonny DeLuca (39001232),Jonny DeLuca,39001232,OF,3200,TB@HOU 05/31/2025 04:10PM ET,TB,7.67
OF,Jerar Encarnacion (39001231),Jerar Encarnacion,39001231,OF,3200,SF@MIA 05/31/2025 04:10PM ET,SF,0
OF,Mike Tauchman (39001086),Mike Tauchman,39001086,OF,3100,CWS@BAL 05/31/2025 04:05PM ET,CWS,8.6
OF/SS,Jose Barrero (39001084),Jose Barrero,39001084,SS/OF,3100,STL@TEX 05/31/2025 04:05PM ET,STL,2.46
2B/OF,Angel Martinez (39001087),Angel Martinez,39001087,2B/OF,3100,LAA@CLE 05/31/2025 04:10PM ET,CLE,6.19
1B/C,David Fry (39001233),David Fry,39001233,C/1B,3100,LAA@CLE 05/31/2025 04:10PM ET,CLE,0
2B/3B,Brett Baty (39001089),Brett Baty,39001089,2B/3B,3100,COL@NYM 05/31/2025 04:10PM ET,NYM,5.72
3B,Marcelo Mayer (39001095),Marcelo Mayer,39001095,3B,3000,BOS@ATL 05/31/2025 04:10PM ET,BOS,3.83
1B,Tim Elko (39001235),Tim Elko,39001235,1B,3000,CWS@BAL 05/31/2025 04:05PM ET,CWS,5.6
SS,Gabriel Arias (39001091),Gabriel Arias,39001091,SS,3000,LAA@CLE 05/31/2025 04:10PM ET,CLE,5.77
OF,Jo Adell (39001094),Jo Adell,39001094,OF,3000,LAA@CLE 05/31/2025 04:10PM ET,LAA,5.06
OF,Kyren Paris (39001236),Kyren Paris,39001236,OF,3000,LAA@CLE 05/31/2025 04:10PM ET,LAA,5.81
C,Francisco Alvarez (39001096),Francisco Alvarez,39001096,C,3000,COL@NYM 05/31/2025 04:10PM ET,NYM,4.83
1B,Michael Toglia (39001097),Michael Toglia,39001097,1B,3000,COL@NYM 05/31/2025 04:10PM ET,COL,5.35
OF,Brandon Marsh (39001098),Brandon Marsh,39001098,OF,3000,MIL@PHI 05/31/2025 04:05PM ET,PHI,4.24
OF,Drew Waters (39001093),Drew Waters,39001093,OF,3000,DET@KC 05/31/2025 04:10PM ET,KC,5.90
C,Liam Hicks (39001092),Liam Hicks,39001092,C,3000,SF@MIA 05/31/2025 04:10PM ET,MIA,6.06
C/OF,Heriberto Hernandez (39009231),Heriberto Hernandez,39009231,C/OF,3000,SF@MIA 05/31/2025 04:10PM ET,MIA,2
OF,Ceddanne Rafaela (39001108),Ceddanne Rafaela,39001108,OF,2900,BOS@ATL 05/31/2025 04:10PM ET,BOS,6.35
OF,Masataka Yoshida (39001237),Masataka Yoshida,39001237,OF,2900,BOS@ATL 05/31/2025 04:10PM ET,BOS,0
1B,Garrett Cooper (39001238),Garrett Cooper,39001238,1B,2900,BOS@ATL 05/31/2025 04:10PM ET,ATL,0
C,Edgar Quero (39001107),Edgar Quero,39001107,C,2900,CWS@BAL 05/31/2025 04:05PM ET,CWS,4.65
C,Pedro Pages (39001100),Pedro Pages,39001100,C,2900,STL@TEX 05/31/2025 04:05PM ET,STL,5.17
2B/SS,Thomas Saggese (39001240),Thomas Saggese,39001240,2B/SS,2900,STL@TEX 05/31/2025 04:05PM ET,STL,5.93
